Start Date,End Date,Approving,Disapproving,Unsure/NoData,Year,Month
09/10/2012,2012-09-12,49,42,9,2012,9
09/09/2012,2012-09-11,51,42,7,2012,9
09/08/2012,2012-09-10,50,43,7,2012,9
09/07/2012,2012-09-09,50,44,6,2012,9
09/06/2012,2012-09-08,50,44,6,2012,9
09/05/2012,2012-09-07,52,42,6,2012,9
09/04/2012,2012-09-06,52,43,5,2012,9
09/03/2012,2012-09-05,49,45,6,2012,9
09/02/2012,2012-09-04,47,47,6,2012,9
09/01/2012,2012-09-03,45,48,7,2012,9
08/31/2012,2012-09-02,45,48,7,2012,9
08/30/2012,2012-09-01,43,48,9,2012,9
08/29/2012,2012-08-31,45,46,9,2012,8
08/28/2012,2012-08-30,45,46,9,2012,8
08/27/2012,2012-08-29,44,47,9,2012,8
08/26/2012,2012-08-28,43,47,10,2012,8
08/25/2012,2012-08-27,43,48,9,2012,8
08/24/2012,2012-08-26,45,47,8,2012,8
08/23/2012,2012-08-25,45,48,7,2012,8
08/22/2012,2012-08-24,46,47,7,2012,8
08/21/2012,2012-08-23,47,47,6,2012,8
08/20/2012,2012-08-22,47,47,6,2012,8
08/19/2012,2012-08-21,46,49,5,2012,8
08/18/2012,2012-08-20,45,48,7,2012,8
08/17/2012,2012-08-19,47,47,6,2012,8
08/16/2012,2012-08-18,47,47,6,2012,8
08/15/2012,2012-08-17,45,49,6,2012,8
08/14/2012,2012-08-16,44,50,6,2012,8
08/13/2012,2012-08-15,44,50,6,2012,8
08/12/2012,2012-08-14,45,49,6,2012,8
08/11/2012,2012-08-13,45,49,6,2012,8
08/10/2012,2012-08-12,45,48,7,2012,8
08/09/2012,2012-08-11,43,50,7,2012,8
08/08/2012,2012-08-10,43,50,7,2012,8
08/07/2012,2012-08-09,43,51,6,2012,8
08/06/2012,2012-08-08,46,48,6,2012,8
08/05/2012,2012-08-07,47,47,6,2012,8
08/04/2012,2012-08-06,47,47,6,2012,8
08/03/2012,2012-08-05,46,47,7,2012,8
08/02/2012,2012-08-04,45,47,8,2012,8
08/01/2012,2012-08-03,45,48,7,2012,8
07/31/2012,2012-08-02,45,48,7,2012,8
07/30/2012,2012-08-01,45,49,6,2012,8
07/29/2012,2012-07-31,46,48,6,2012,7
07/28/2012,2012-07-30,46,46,8,2012,7
07/27/2012,2012-07-29,47,46,7,2012,7
07/25/2012,2012-07-28,48,46,6,2012,7
07/24/2012,2012-07-27,47,48,5,2012,7
07/23/2012,2012-07-25,47,47,6,2012,7
07/22/2012,2012-07-24,45,48,7,2012,7
07/21/2012,2012-07-23,44,49,7,2012,7
07/20/2012,2012-07-22,44,49,7,2012,7
07/19/2012,2012-07-21,46,47,7,2012,7
07/18/2012,2012-07-20,46,47,7,2012,7
07/17/2012,2012-07-19,47,46,7,2012,7
07/16/2012,2012-07-18,46,48,6,2012,7
07/15/2012,2012-07-17,46,47,7,2012,7
07/14/2012,2012-07-16,47,46,7,2012,7
07/13/2012,2012-07-15,47,45,8,2012,7
07/12/2012,2012-07-14,46,47,7,2012,7
07/11/2012,2012-07-13,45,48,7,2012,7
07/10/2012,2012-07-12,45,48,7,2012,7
07/09/2012,2012-07-11,45,47,8,2012,7
07/08/2012,2012-07-10,45,46,9,2012,7
07/07/2012,2012-07-09,44,47,9,2012,7
07/06/2012,2012-07-08,45,46,9,2012,7
07/05/2012,2012-07-07,46,46,8,2012,7
07/03/2012,2012-07-06,47,45,8,2012,7
07/02/2012,2012-07-05,45,46,9,2012,7
07/01/2012,2012-07-03,45,47,8,2012,7
06/30/2012,2012-07-02,46,47,7,2012,7
06/29/2012,2012-07-01,46,47,7,2012,7
06/28/2012,2012-06-30,48,46,6,2012,6
06/27/2012,2012-06-29,47,47,6,2012,6
06/26/2012,2012-06-28,47,46,7,2012,6
06/25/2012,2012-06-27,46,46,8,2012,6
06/24/2012,2012-06-26,45,47,8,2012,6
06/23/2012,2012-06-25,48,46,6,2012,6
06/22/2012,2012-06-24,47,48,5,2012,6
06/21/2012,2012-06-23,51,45,4,2012,6
06/20/2012,2012-06-22,46,46,8,2012,6
06/19/2012,2012-06-21,45,48,7,2012,6
06/18/2012,2012-06-20,43,49,8,2012,6
06/17/2012,2012-06-19,46,48,6,2012,6
06/16/2012,2012-06-18,45,48,7,2012,6
06/15/2012,2012-06-17,46,47,7,2012,6
06/14/2012,2012-06-16,45,49,6,2012,6
06/13/2012,2012-06-15,45,49,6,2012,6
06/12/2012,2012-06-14,44,49,7,2012,6
06/11/2012,2012-06-13,46,48,6,2012,6
06/10/2012,2012-06-12,48,45,7,2012,6
06/09/2012,2012-06-11,49,45,6,2012,6
06/08/2012,2012-06-10,50,44,6,2012,6
06/07/2012,2012-06-09,48,45,7,2012,6
06/06/2012,2012-06-08,47,45,8,2012,6
06/05/2012,2012-06-07,46,47,7,2012,6
06/04/2012,2012-06-06,45,48,7,2012,6
06/03/2012,2012-06-05,46,47,7,2012,6
06/02/2012,2012-06-04,46,46,8,2012,6
06/01/2012,2012-06-03,47,45,8,2012,6
05/31/2012,2012-06-02,46,47,7,2012,6
05/30/2012,2012-06-01,46,46,8,2012,6
05/29/2012,2012-05-31,45,47,8,2012,5
05/27/2012,2012-05-30,47,45,8,2012,5
05/26/2012,2012-05-29,47,46,7,2012,5
05/25/2012,2012-05-27,49,44,7,2012,5
05/24/2012,2012-05-26,48,45,7,2012,5
05/23/2012,2012-05-25,48,46,6,2012,5
05/22/2012,2012-05-24,47,47,6,2012,5
05/21/2012,2012-05-23,48,46,6,2012,5
05/20/2012,2012-05-22,47,47,6,2012,5
05/19/2012,2012-05-21,48,45,7,2012,5
05/18/2012,2012-05-20,48,46,6,2012,5
05/17/2012,2012-05-19,48,45,7,2012,5
05/16/2012,2012-05-18,46,47,7,2012,5
05/15/2012,2012-05-17,48,46,6,2012,5
05/14/2012,2012-05-16,47,47,6,2012,5
05/13/2012,2012-05-15,46,48,6,2012,5
05/12/2012,2012-05-14,45,48,7,2012,5
05/11/2012,2012-05-13,46,48,6,2012,5
05/10/2012,2012-05-12,46,47,7,2012,5
05/09/2012,2012-05-11,48,46,6,2012,5
05/08/2012,2012-05-10,49,45,6,2012,5
05/07/2012,2012-05-09,48,46,6,2012,5
05/06/2012,2012-05-08,47,46,7,2012,5
05/05/2012,2012-05-07,46,47,7,2012,5
05/04/2012,2012-05-06,47,47,6,2012,5
05/03/2012,2012-05-05,46,48,6,2012,5
05/02/2012,2012-05-04,48,46,6,2012,5
05/01/2012,2012-05-03,50,44,6,2012,5
04/30/2012,2012-05-02,51,43,6,2012,5
04/29/2012,2012-05-01,49,46,5,2012,5
04/28/2012,2012-04-30,48,47,5,2012,4
04/27/2012,2012-04-29,47,48,5,2012,4
04/25/2012,2012-04-28,48,45,7,2012,4
04/24/2012,2012-04-27,48,46,6,2012,4
04/23/2012,2012-04-26,49,44,7,2012,4
04/22/2012,2012-04-24,50,44,6,2012,4
04/21/2012,2012-04-23,50,44,6,2012,4
04/20/2012,2012-04-22,50,44,6,2012,4
04/19/2012,2012-04-21,47,45,8,2012,4
04/18/2012,2012-04-20,46,46,8,2012,4
04/17/2012,2012-04-19,46,46,8,2012,4
04/16/2012,2012-04-18,47,46,7,2012,4
04/15/2012,2012-04-17,47,47,6,2012,4
04/14/2012,2012-04-16,46,48,6,2012,4
04/13/2012,2012-04-15,45,48,7,2012,4
04/12/2012,2012-04-14,47,47,6,2012,4
04/11/2012,2012-04-13,48,46,6,2012,4
04/10/2012,2012-04-12,49,44,7,2012,4
04/09/2012,2012-04-11,48,44,8,2012,4
04/07/2012,2012-04-10,45,45,10,2012,4
04/06/2012,2012-04-09,44,46,10,2012,4
04/05/2012,2012-04-07,45,46,9,2012,4
04/04/2012,2012-04-06,47,46,7,2012,4
04/03/2012,2012-04-05,50,43,7,2012,4
04/02/2012,2012-04-04,49,46,5,2012,4
04/01/2012,2012-04-03,48,45,7,2012,4
03/31/2012,2012-04-02,48,44,8,2012,4
03/30/2012,2012-04-01,47,44,9,2012,4
03/29/2012,2012-03-31,46,45,9,2012,3
03/28/2012,2012-03-30,43,50,7,2012,3
03/27/2012,2012-03-29,44,47,9,2012,3
03/26/2012,2012-03-28,46,46,8,2012,3
03/25/2012,2012-03-27,48,44,8,2012,3
03/24/2012,2012-03-26,47,45,8,2012,3
03/23/2012,2012-03-25,46,45,9,2012,3
03/22/2012,2012-03-24,47,44,9,2012,3
03/21/2012,2012-03-23,48,44,8,2012,3
03/20/2012,2012-03-22,47,46,7,2012,3
03/19/2012,2012-03-21,46,47,7,2012,3
03/18/2012,2012-03-20,46,46,8,2012,3
03/17/2012,2012-03-19,49,44,7,2012,3
03/16/2012,2012-03-18,49,44,7,2012,3
03/15/2012,2012-03-17,46,47,7,2012,3
03/14/2012,2012-03-16,43,50,7,2012,3
03/13/2012,2012-03-15,44,50,6,2012,3
03/12/2012,2012-03-14,45,49,6,2012,3
03/11/2012,2012-03-13,48,45,7,2012,3
03/10/2012,2012-03-12,47,46,7,2012,3
03/09/2012,2012-03-11,49,43,8,2012,3
03/08/2012,2012-03-10,47,45,8,2012,3
03/07/2012,2012-03-09,48,44,8,2012,3
03/06/2012,2012-03-08,48,44,8,2012,3
03/05/2012,2012-03-07,48,44,8,2012,3
03/04/2012,2012-03-06,44,47,9,2012,3
03/03/2012,2012-03-05,43,48,9,2012,3
03/02/2012,2012-03-04,45,48,7,2012,3
03/01/2012,2012-03-03,48,46,6,2012,3
02/29/2012,2012-03-02,48,46,6,2012,3
02/28/2012,2012-03-01,47,48,5,2012,3
02/27/2012,2012-02-29,46,49,5,2012,2
02/26/2012,2012-02-28,45,50,5,2012,2
02/25/2012,2012-02-27,43,50,7,2012,2
02/24/2012,2012-02-26,45,47,8,2012,2
02/23/2012,2012-02-25,44,46,10,2012,2
02/22/2012,2012-02-24,45,46,9,2012,2
02/21/2012,2012-02-23,45,47,8,2012,2
02/20/2012,2012-02-22,45,48,7,2012,2
02/19/2012,2012-02-21,45,48,7,2012,2
02/18/2012,2012-02-20,44,48,8,2012,2
02/17/2012,2012-02-19,44,48,8,2012,2
02/16/2012,2012-02-18,46,47,7,2012,2
02/15/2012,2012-02-17,46,48,6,2012,2
02/14/2012,2012-02-16,46,48,6,2012,2
02/13/2012,2012-02-15,43,48,9,2012,2
02/12/2012,2012-02-14,45,45,10,2012,2
02/11/2012,2012-02-13,45,47,8,2012,2
02/10/2012,2012-02-12,46,47,7,2012,2
02/09/2012,2012-02-11,45,48,7,2012,2
02/08/2012,2012-02-10,48,46,6,2012,2
02/07/2012,2012-02-09,48,46,6,2012,2
02/06/2012,2012-02-08,49,45,6,2012,2
02/03/2012,2012-02-07,47,47,6,2012,2
02/02/2012,2012-02-06,46,48,6,2012,2
02/01/2012,2012-02-03,46,46,8,2012,2
01/31/2012,2012-02-02,45,48,7,2012,2
01/30/2012,2012-02-01,46,47,7,2012,2
01/29/2012,2012-01-31,44,49,7,2012,1
01/28/2012,2012-01-30,46,47,7,2012,1
01/27/2012,2012-01-29,46,47,7,2012,1
01/26/2012,2012-01-28,46,46,8,2012,1
01/25/2012,2012-01-27,46,47,7,2012,1
01/24/2012,2012-01-26,43,49,8,2012,1
01/23/2012,2012-01-25,44,49,7,2012,1
01/22/2012,2012-01-24,43,49,8,2012,1
01/21/2012,2012-01-23,44,47,9,2012,1
01/20/2012,2012-01-22,44,46,10,2012,1
01/19/2012,2012-01-21,44,46,10,2012,1
01/18/2012,2012-01-20,46,46,8,2012,1
01/17/2012,2012-01-19,45,46,9,2012,1
01/16/2012,2012-01-18,45,46,9,2012,1
01/15/2012,2012-01-17,45,46,9,2012,1
01/14/2012,2012-01-16,46,46,8,2012,1
01/13/2012,2012-01-15,46,47,7,2012,1
01/12/2012,2012-01-14,46,48,6,2012,1
01/11/2012,2012-01-13,45,48,7,2012,1
01/10/2012,2012-01-12,45,46,9,2012,1
01/09/2012,2012-01-11,43,48,9,2012,1
01/08/2012,2012-01-10,43,49,8,2012,1
01/07/2012,2012-01-09,42,50,8,2012,1
01/06/2012,2012-01-08,46,47,7,2012,1
01/05/2012,2012-01-07,45,46,9,2012,1
01/04/2012,2012-01-06,45,46,9,2012,1
01/03/2012,2012-01-05,45,46,9,2012,1
01/02/2012,2012-01-04,46,47,7,2012,1
12/29/2011,2012-01-03,47,46,7,2012,1
12/28/2011,2012-01-02,45,47,8,2012,1
12/27/2011,2011-12-29,43,48,9,2011,12
12/26/2011,2011-12-28,41,50,9,2011,12
12/23/2011,2011-12-27,44,48,8,2011,12
12/22/2011,2011-12-26,46,48,6,2011,12
12/21/2011,2011-12-23,47,45,8,2011,12
12/20/2011,2011-12-22,44,48,8,2011,12
12/19/2011,2011-12-21,43,48,9,2011,12
12/18/2011,2011-12-20,43,49,8,2011,12
12/17/2011,2011-12-19,43,50,7,2011,12
12/16/2011,2011-12-18,42,50,8,2011,12
12/14/2011,2011-12-17,42,51,7,2011,12
12/13/2011,2011-12-15,41,51,8,2011,12
12/12/2011,2011-12-14,42,50,8,2011,12
12/11/2011,2011-12-13,43,49,8,2011,12
12/10/2011,2011-12-12,45,48,7,2011,12
12/09/2011,2011-12-11,44,48,8,2011,12
12/08/2011,2011-12-10,43,50,7,2011,12
12/07/2011,2011-12-09,42,51,7,2011,12
12/06/2011,2011-12-08,42,51,7,2011,12
12/05/2011,2011-12-07,42,50,8,2011,12
12/04/2011,2011-12-06,41,51,8,2011,12
12/03/2011,2011-12-05,41,51,8,2011,12
12/02/2011,2011-12-04,43,49,8,2011,12
12/01/2011,2011-12-03,44,49,7,2011,12
11/30/2011,2011-12-02,41,51,8,2011,12
11/29/2011,2011-12-01,42,50,8,2011,12
11/28/2011,2011-11-30,42,50,8,2011,11
11/27/2011,2011-11-29,43,49,8,2011,11
11/26/2011,2011-11-28,43,49,8,2011,11
11/25/2011,2011-11-27,44,47,9,2011,11
11/23/2011,2011-11-26,44,48,8,2011,11
11/22/2011,2011-11-25,42,48,10,2011,11
11/21/2011,2011-11-23,41,51,8,2011,11
11/20/2011,2011-11-22,41,50,9,2011,11
11/19/2011,2011-11-21,43,50,7,2011,11
11/18/2011,2011-11-20,44,47,9,2011,11
11/17/2011,2011-11-19,45,47,8,2011,11
11/16/2011,2011-11-18,43,47,10,2011,11
11/15/2011,2011-11-17,41,49,10,2011,11
11/14/2011,2011-11-16,40,51,9,2011,11
11/13/2011,2011-11-15,42,50,8,2011,11
11/12/2011,2011-11-14,44,49,7,2011,11
11/11/2011,2011-11-13,43,49,8,2011,11
11/10/2011,2011-11-12,43,49,8,2011,11
11/09/2011,2011-11-11,42,49,9,2011,11
11/08/2011,2011-11-10,42,49,9,2011,11
11/07/2011,2011-11-09,42,47,11,2011,11
11/06/2011,2011-11-08,43,48,9,2011,11
11/05/2011,2011-11-07,44,48,8,2011,11
11/04/2011,2011-11-06,43,50,7,2011,11
11/03/2011,2011-11-05,42,50,8,2011,11
11/02/2011,2011-11-04,42,51,7,2011,11
11/01/2011,2011-11-03,42,50,8,2011,11
10/30/2011,2011-11-02,44,49,7,2011,11
10/29/2011,2011-11-01,45,48,7,2011,11
10/28/2011,2011-10-30,43,50,7,2011,10
10/27/2011,2011-10-29,43,50,7,2011,10
10/26/2011,2011-10-28,42,51,7,2011,10
10/25/2011,2011-10-27,43,49,8,2011,10
10/24/2011,2011-10-26,43,48,9,2011,10
10/23/2011,2011-10-25,42,50,8,2011,10
10/22/2011,2011-10-24,43,49,8,2011,10
10/21/2011,2011-10-23,42,50,8,2011,10
10/20/2011,2011-10-22,44,47,9,2011,10
10/19/2011,2011-10-21,43,49,8,2011,10
10/18/2011,2011-10-20,42,50,8,2011,10
10/17/2011,2011-10-19,39,54,7,2011,10
10/16/2011,2011-10-18,39,53,8,2011,10
10/15/2011,2011-10-17,38,54,8,2011,10
10/14/2011,2011-10-16,42,50,8,2011,10
10/13/2011,2011-10-15,40,52,8,2011,10
10/12/2011,2011-10-14,40,52,8,2011,10
10/11/2011,2011-10-13,38,54,8,2011,10
10/10/2011,2011-10-12,40,53,7,2011,10
10/09/2011,2011-10-11,41,51,8,2011,10
10/08/2011,2011-10-10,41,51,8,2011,10
10/07/2011,2011-10-09,40,52,8,2011,10
10/06/2011,2011-10-08,39,53,8,2011,10
10/05/2011,2011-10-07,39,53,8,2011,10
10/04/2011,2011-10-06,38,53,9,2011,10
10/03/2011,2011-10-05,40,52,8,2011,10
10/02/2011,2011-10-04,41,52,7,2011,10
10/01/2011,2011-10-03,42,50,8,2011,10
09/30/2011,2011-10-02,43,49,8,2011,10
09/29/2011,2011-10-01,43,50,7,2011,10
09/28/2011,2011-09-30,41,51,8,2011,9
09/27/2011,2011-09-29,39,52,9,2011,9
09/26/2011,2011-09-28,39,51,10,2011,9
09/25/2011,2011-09-27,40,51,9,2011,9
09/24/2011,2011-09-26,42,49,9,2011,9
09/23/2011,2011-09-25,41,50,9,2011,9
09/22/2011,2011-09-24,42,50,8,2011,9
09/21/2011,2011-09-23,39,53,8,2011,9
09/20/2011,2011-09-22,40,52,8,2011,9
09/19/2011,2011-09-21,41,51,8,2011,9
09/18/2011,2011-09-20,42,49,9,2011,9
09/17/2011,2011-09-19,42,50,8,2011,9
09/16/2011,2011-09-18,40,52,8,2011,9
09/15/2011,2011-09-17,40,53,7,2011,9
09/14/2011,2011-09-16,39,53,8,2011,9
09/13/2011,2011-09-15,39,52,9,2011,9
09/12/2011,2011-09-14,39,53,8,2011,9
09/11/2011,2011-09-13,40,52,8,2011,9
09/10/2011,2011-09-12,43,50,7,2011,9
09/09/2011,2011-09-11,42,49,9,2011,9
09/08/2011,2011-09-10,42,48,10,2011,9
09/07/2011,2011-09-09,43,48,9,2011,9
09/06/2011,2011-09-08,43,49,8,2011,9
09/04/2011,2011-09-07,44,50,6,2011,9
09/03/2011,2011-09-06,42,50,8,2011,9
09/02/2011,2011-09-04,43,50,7,2011,9
09/01/2011,2011-09-03,42,50,8,2011,9
08/31/2011,2011-09-02,42,51,7,2011,9
08/30/2011,2011-09-01,42,50,8,2011,9
08/29/2011,2011-08-31,42,50,8,2011,8
08/27/2011,2011-08-30,39,54,7,2011,8
08/26/2011,2011-08-29,38,55,7,2011,8
08/25/2011,2011-08-27,38,55,7,2011,8
08/24/2011,2011-08-26,41,51,8,2011,8
08/23/2011,2011-08-25,42,50,8,2011,8
08/22/2011,2011-08-24,41,50,9,2011,8
08/21/2011,2011-08-23,39,53,8,2011,8
08/20/2011,2011-08-22,38,54,8,2011,8
08/19/2011,2011-08-21,40,53,7,2011,8
08/18/2011,2011-08-20,40,53,7,2011,8
08/17/2011,2011-08-19,42,51,7,2011,8
08/16/2011,2011-08-18,40,53,7,2011,8
08/15/2011,2011-08-17,40,52,8,2011,8
08/14/2011,2011-08-16,40,52,8,2011,8
08/13/2011,2011-08-15,39,53,8,2011,8
08/12/2011,2011-08-14,41,52,7,2011,8
08/11/2011,2011-08-13,39,54,7,2011,8
08/10/2011,2011-08-12,42,51,7,2011,8
08/09/2011,2011-08-11,41,51,8,2011,8
08/08/2011,2011-08-10,41,51,8,2011,8
08/07/2011,2011-08-09,41,51,8,2011,8
08/06/2011,2011-08-08,40,50,10,2011,8
08/05/2011,2011-08-07,43,48,9,2011,8
08/04/2011,2011-08-06,42,50,8,2011,8
08/03/2011,2011-08-05,42,50,8,2011,8
08/02/2011,2011-08-04,41,52,7,2011,8
08/01/2011,2011-08-03,41,51,8,2011,8
07/31/2011,2011-08-02,42,49,9,2011,8
07/30/2011,2011-08-01,43,48,9,2011,8
07/29/2011,2011-07-31,43,50,7,2011,7
07/28/2011,2011-07-30,41,52,7,2011,7
07/27/2011,2011-07-29,40,52,8,2011,7
07/26/2011,2011-07-28,40,50,10,2011,7
07/25/2011,2011-07-27,43,48,9,2011,7
07/24/2011,2011-07-26,46,46,8,2011,7
07/23/2011,2011-07-25,46,46,8,2011,7
07/22/2011,2011-07-24,45,48,7,2011,7
07/21/2011,2011-07-23,42,49,9,2011,7
07/20/2011,2011-07-22,43,49,8,2011,7
07/19/2011,2011-07-21,43,49,8,2011,7
07/18/2011,2011-07-20,43,49,8,2011,7
07/17/2011,2011-07-19,42,48,10,2011,7
07/16/2011,2011-07-18,44,47,9,2011,7
07/15/2011,2011-07-17,44,48,8,2011,7
07/14/2011,2011-07-16,44,49,7,2011,7
07/13/2011,2011-07-15,42,50,8,2011,7
07/12/2011,2011-07-14,44,48,8,2011,7
07/11/2011,2011-07-13,44,48,8,2011,7
07/10/2011,2011-07-12,46,46,8,2011,7
07/09/2011,2011-07-11,46,46,8,2011,7
07/08/2011,2011-07-10,45,46,9,2011,7
07/07/2011,2011-07-09,46,45,9,2011,7
07/06/2011,2011-07-08,46,45,9,2011,7
07/05/2011,2011-07-07,47,44,9,2011,7
07/03/2011,2011-07-06,46,47,7,2011,7
07/02/2011,2011-07-05,45,47,8,2011,7
07/01/2011,2011-07-03,47,46,7,2011,7
06/30/2011,2011-07-02,45,47,8,2011,7
06/29/2011,2011-07-01,45,47,8,2011,7
06/28/2011,2011-06-30,44,47,9,2011,6
06/27/2011,2011-06-29,46,46,8,2011,6
06/26/2011,2011-06-28,45,46,9,2011,6
06/25/2011,2011-06-27,44,48,8,2011,6
06/24/2011,2011-06-26,43,49,8,2011,6
06/23/2011,2011-06-25,44,49,7,2011,6
06/22/2011,2011-06-24,45,48,7,2011,6
06/21/2011,2011-06-23,45,47,8,2011,6
06/20/2011,2011-06-22,43,50,7,2011,6
06/19/2011,2011-06-21,43,49,8,2011,6
06/18/2011,2011-06-20,45,48,7,2011,6
06/17/2011,2011-06-19,49,43,8,2011,6
06/16/2011,2011-06-18,49,44,7,2011,6
06/15/2011,2011-06-17,46,46,8,2011,6
06/14/2011,2011-06-16,45,47,8,2011,6
06/13/2011,2011-06-15,46,46,8,2011,6
06/12/2011,2011-06-14,47,47,6,2011,6
06/11/2011,2011-06-13,47,46,7,2011,6
06/10/2011,2011-06-12,47,45,8,2011,6
06/09/2011,2011-06-11,46,44,10,2011,6
06/08/2011,2011-06-10,46,45,9,2011,6
06/07/2011,2011-06-09,45,46,9,2011,6
06/06/2011,2011-06-08,46,44,10,2011,6
06/05/2011,2011-06-07,49,41,10,2011,6
06/04/2011,2011-06-06,50,40,10,2011,6
06/03/2011,2011-06-05,49,43,8,2011,6
06/02/2011,2011-06-04,47,45,8,2011,6
06/01/2011,2011-06-03,48,44,8,2011,6
05/31/2011,2011-06-02,51,42,7,2011,6
05/29/2011,2011-06-01,53,39,8,2011,6
05/28/2011,2011-05-31,49,42,9,2011,5
05/27/2011,2011-05-29,47,44,9,2011,5
05/26/2011,2011-05-28,46,45,9,2011,5
05/25/2011,2011-05-27,49,43,8,2011,5
05/24/2011,2011-05-26,51,41,8,2011,5
05/23/2011,2011-05-25,52,42,6,2011,5
05/22/2011,2011-05-24,53,41,6,2011,5
05/21/2011,2011-05-23,51,42,7,2011,5
05/20/2011,2011-05-22,50,42,8,2011,5
05/19/2011,2011-05-21,49,43,8,2011,5
05/18/2011,2011-05-20,49,43,8,2011,5
05/17/2011,2011-05-19,49,43,8,2011,5
05/16/2011,2011-05-18,50,43,7,2011,5
05/15/2011,2011-05-17,48,43,9,2011,5
05/14/2011,2011-05-16,48,43,9,2011,5
05/13/2011,2011-05-15,46,44,10,2011,5
05/12/2011,2011-05-14,48,44,8,2011,5
05/11/2011,2011-05-13,48,45,7,2011,5
05/10/2011,2011-05-12,50,43,7,2011,5
05/09/2011,2011-05-11,51,42,7,2011,5
05/08/2011,2011-05-10,51,40,9,2011,5
05/07/2011,2011-05-09,52,40,8,2011,5
05/06/2011,2011-05-08,51,40,9,2011,5
05/05/2011,2011-05-07,51,41,8,2011,5
05/04/2011,2011-05-06,51,41,8,2011,5
05/03/2011,2011-05-05,51,41,8,2011,5
05/02/2011,2011-05-04,52,40,8,2011,5
05/01/2011,2011-05-03,50,42,8,2011,5
04/30/2011,2011-05-02,47,44,9,2011,5
04/29/2011,2011-05-01,46,45,9,2011,5
04/28/2011,2011-04-30,46,46,8,2011,4
04/27/2011,2011-04-29,45,47,8,2011,4
04/26/2011,2011-04-28,43,49,8,2011,4
04/25/2011,2011-04-27,42,49,9,2011,4
04/23/2011,2011-04-26,43,48,9,2011,4
04/22/2011,2011-04-25,44,47,9,2011,4
04/21/2011,2011-04-23,44,46,10,2011,4
04/20/2011,2011-04-22,44,47,0,2011,4
04/19/2011,2011-04-21,44,47,9,2011,4
04/18/2011,2011-04-20,43,49,8,2011,4
04/17/2011,2011-04-19,42,49,9,2011,4
04/16/2011,2011-04-18,44,48,8,2011,4
04/15/2011,2011-04-17,44,47,9,2011,4
04/14/2011,2011-04-16,44,47,9,2011,4
04/13/2011,2011-04-15,41,49,8,2011,4
04/12/2011,2011-04-14,41,50,9,2011,4
04/11/2011,2011-04-13,42,50,8,2011,4
04/10/2011,2011-04-12,44,48,8,2011,4
04/09/2011,2011-04-11,46,46,8,2011,4
04/08/2011,2011-04-10,45,46,9,2011,4
04/07/2011,2011-04-09,45,46,9,2011,4
04/06/2011,2011-04-08,44,47,9,2011,4
04/05/2011,2011-04-07,45,47,8,2011,4
04/04/2011,2011-04-06,45,47,8,2011,4
04/03/2011,2011-04-05,45,45,10,2011,4
04/02/2011,2011-04-04,46,45,9,2011,4
04/01/2011,2011-04-03,46,45,9,2011,4
03/31/2011,2011-04-02,46,46,8,2011,4
03/30/2011,2011-04-01,46,45,9,2011,4
03/29/2011,2011-03-31,47,44,9,2011,3
03/28/2011,2011-03-30,49,43,8,2011,3
03/27/2011,2011-03-29,49,44,7,2011,3
03/26/2011,2011-03-28,48,45,7,2011,3
03/25/2011,2011-03-27,45,48,7,2011,3
03/24/2011,2011-03-26,46,46,8,2011,3
03/23/2011,2011-03-25,47,46,7,2011,3
03/22/2011,2011-03-24,46,46,8,2011,3
03/21/2011,2011-03-23,45,46,9,2011,3
03/20/2011,2011-03-22,45,46,9,2011,3
03/19/2011,2011-03-21,44,46,10,2011,3
03/18/2011,2011-03-20,46,44,10,2011,3
03/17/2011,2011-03-19,46,45,9,2011,3
03/16/2011,2011-03-18,49,43,8,2011,3
03/15/2011,2011-03-17,51,42,7,2011,3
03/14/2011,2011-03-16,50,43,7,2011,3
03/13/2011,2011-03-15,48,44,8,2011,3
03/11/2011,2011-03-13,46,44,10,2011,3
03/10/2011,2011-03-12,46,45,9,2011,3
03/09/2011,2011-03-11,49,43,8,2011,3
03/08/2011,2011-03-10,47,45,8,2011,3
03/07/2011,2011-03-09,47,45,8,2011,3
03/06/2011,2011-03-08,45,48,7,2011,3
03/05/2011,2011-03-07,46,46,8,2011,3
03/04/2011,2011-03-06,47,45,8,2011,3
03/03/2011,2011-03-05,47,45,8,2011,3
03/02/2011,2011-03-04,47,44,9,2011,3
03/01/2011,2011-03-03,45,46,9,2011,3
02/28/2011,2011-03-02,46,47,7,2011,3
02/27/2011,2011-03-01,45,46,9,2011,3
02/26/2011,2011-02-28,45,46,9,2011,2
02/25/2011,2011-02-27,47,44,9,2011,2
02/24/2011,2011-02-26,49,44,7,2011,2
02/23/2011,2011-02-25,50,42,8,2011,2
02/22/2011,2011-02-24,48,44,8,2011,2
02/21/2011,2011-02-23,46,46,8,2011,2
02/20/2011,2011-02-22,47,45,8,2011,2
02/19/2011,2011-02-21,46,45,9,2011,2
02/18/2011,2011-02-20,48,43,9,2011,2
02/17/2011,2011-02-19,48,44,8,2011,2
02/16/2011,2011-02-18,51,42,7,2011,2
02/15/2011,2011-02-17,49,43,8,2011,2
02/14/2011,2011-02-16,48,43,9,2011,2
02/13/2011,2011-02-15,46,46,8,2011,2
02/12/2011,2011-02-14,48,44,8,2011,2
02/11/2011,2011-02-13,49,43,8,2011,2
02/10/2011,2011-02-12,49,42,9,2011,2
